,asteroid_full_name,asteroid_id,asteroid_q_function,asteroid_tisserand,cycler_orbit_index,cycler_orbit_q_function,cycler_orbit_tisserand,delta_q_function,delta_tisserand
37680,       (2014 KZ45),bK14K45Z,0.337286588406,2.84851112868,10,0.1701329397,2.85225723988,0.167153648705,0.00374611120757
37566,       (2014 FS32),bK14F32S,0.113512842664,2.85606875551,10,0.1701329397,2.85225723988,0.0566200970365,0.00381151562506
40308,       (2011 EO11),bK11E11O,0.110098061366,2.86390912936,11,0.135443868916,2.86006511611,0.02534580755,0.00384401324647
35651,       (2003 QW30),bK03Q30W,0.576862736989,2.84839172066,10,0.1701329397,2.85225723988,0.406729797288,0.00386551922443
38256,       (2015 VN105),bK15VA5N,0.247404546539,2.85612380846,10,0.1701329397,2.85225723988,0.0772716068383,0.00386656858013
35077, 17511 (1992 QN),a0017511,0.132961071128,2.84832359266,10,0.1701329397,2.85225723988,0.0371718685729,0.00393364722328
41761,       (2015 VN105),bK15VA5N,0.247404546539,2.85612380846,11,0.135443868916,2.86006511611,0.111960677623,0.00394130764626
38709,194006 (2001 SG10),a0194006,0.132131321298,2.86400841609,11,0.135443868916,2.86006511611,0.00331254761753,0.00394329998191
41071,       (2014 FS32),bK14F32S,0.113512842664,2.85606875551,11,0.135443868916,2.86006511611,0.0219310262519,0.00399636060133
35489,       (1998 UY24),bJ98U24Y,0.157993771998,2.84817809593,10,0.1701329397,2.85225723988,0.0121391677026,0.00407914394967
41314,       (2014 UT33),bK14U33T,0.10486048377,2.8559617154,11,0.135443868916,2.86006511611,0.0305833851459,0.00410340070782
40485,       (2012 AW10),bK12A10W,0.151474937149,2.85593354996,11,0.135443868916,2.86006511611,0.0160310682331,0.00413156614611
35220,238456 (2004 RK),a0238456,1.05817247638,2.85639678748,10,0.1701329397,2.85225723988,0.888039536679,0.00413954759472
38353,       (2016 AY64),bK16A64Y,0.109908106675,2.85640859348,10,0.1701329397,2.85225723988,0.0602248330258,0.00415135359923
40928,       (2013 TG),bK13T00G,0.0963564065767,2.86422482544,11,0.135443868916,2.86006511611,0.0390874623392,0.0041597093348
36153,       (2008 GY21),bK08G21Y,0.127566897494,2.84809580406,10,0.1701329397,2.85225723988,0.0425660422066,0.00416143582428
41882,       (2016 AN165),bK16AG5N,0.220863642229,2.86426024852,11,0.135443868916,2.86006511611,0.0854197733133,0.00419513241136
36513,       (2010 FD6),bK10F06D,0.0990986264673,2.85653920654,10,0.1701329397,2.85225723988,0.0710343132332,0.00428196665208
39048,       (2001 FC58),bK01F58C,0.284359561918,2.86435291192,11,0.135443868916,2.86006511611,0.148915693002,0.00428779580836
34891,       (2016 CL29),bK16C29L,0.734684250161,2.78246840664,9,0.324281927812,2.77813056648,0.410402322349,0.00433784016593
41636,       (2015 OO),bK15O00O,0.195583038666,2.85568630391,11,0.135443868916,2.86006511611,0.0601391697505,0.0043788122036
36089,       (2007 YN56),bK07Y56N,0.276936816139,2.8478304056,10,0.1701329397,2.85225723988,0.106803876438,0.0044268342836
37132,       (2012 QM14),bK12Q14M,0.0943053324138,2.85673742499,10,0.1701329397,2.85225723988,0.0758276072866,0.00448018510385
39887,       (2009 SR171),bK09SH1R,0.132518380108,2.85553009167,11,0.135443868916,2.86006511611,0.0029254888078,0.00453502444311
36804,       (2011 EY11),bK11E11Y,0.10246973802,2.8568281868,10,0.1701329397,2.85225723988,0.0676632016807,0.00457094692051
37883,       (2014 WO371),bK14Wb1O,0.160466562733,2.84768383139,10,0.1701329397,2.85225723988,0.00966637696702,0.00457340848834
38474,       (2016 EU155),bK16EF5U,0.275943066604,2.8568625314,10,0.1701329397,2.85225723988,0.105810126903,0.00460529152172
37708,       (2014 NA39),bK14N39A,0.599121683793,2.84765175839,10,0.1701329397,2.85225723988,0.428988744092,0.00460548149151
33562,       (2012 FD58),bK12F58D,0.917259815993,2.77347951153,9,0.324281927812,2.77813056648,0.592977888181,0.00465105494672
36951,       (2011 WL15),bK11W15L,0.501321820092,2.85695093595,10,0.1701329397,2.85225723988,0.331188880392,0.00469369606599
37093,       (2012 HA34),bK12H34A,0.131357589896,2.85696398599,10,0.1701329397,2.85225723988,0.0387753498047,0.00470674611086
38793,334673 (2003 AL18),a0334673,0.145829996769,2.86478626098,11,0.135443868916,2.86006511611,0.0103861278533,0.00472114486701
40983,       (2013 WP67),bK13W67P,0.663012426941,2.86478890031,11,0.135443868916,2.86006511611,0.527568558025,0.00472378419575
39758,       (2008 WH96),bK08W96H,0.118922971623,2.85531810758,11,0.135443868916,2.86006511611,0.0165208972924,0.0047470085336
41571,       (2015 HB177),bK15HH7B,0.119797350157,2.86482399184,11,0.135443868916,2.86006511611,0.0156465187587,0.00475887573503
40813,       (2013 EX89),bK13E89X,0.110293641262,2.8552944082,11,0.135443868916,2.86006511611,0.0251502276537,0.00477070790865
35753,       (2004 YG1),bK04Y01G,0.760051824616,2.85704730823,10,0.1701329397,2.85225723988,0.589918884915,0.00479006834727
41367,       (2014 WA201),bK14WK1A,0.10463066346,2.85526219872,11,0.135443868916,2.86006511611,0.0308132054557,0.00480291738727
36322,       (2009 FZ4),bK09F04Z,0.0991571343429,2.84741960732,10,0.1701329397,2.85225723988,0.0709758053576,0.00483763256738
41507,       (2015 FN34),bK15F34N,0.395489358243,2.86493896219,11,0.135443868916,2.86006511611,0.260045489327,0.00487384607873
36402,       (2009 UU1),bK09U01U,0.116863812041,2.85714926989,10,0.1701329397,2.85225723988,0.0532691276598,0.00489203000941
39701,       (2008 SJ148),bK08SE8J,0.111620008449,2.85517304691,11,0.135443868916,2.86006511611,0.023823860467,0.00489206919707
40549,       (2012 EN10),bK12E10N,0.394293428755,2.8650079153,11,0.135443868916,2.86006511611,0.258849559839,0.0049427991868
39765,       (2008 XB2),bK08X02B,0.10402237318,2.85511328297,11,0.135443868916,2.86006511611,0.0314214957362,0.00495183314206
38670,162181 (1999 LF6),a0162181,1.08628780531,2.86504318591,11,0.135443868916,2.86006511611,0.95084393639,0.00497806980222
35452,461353 (1999 LS7),a0461353,0.434512559056,2.85732254424,10,0.1701329397,2.85225723988,0.264379619355,0.00506530435322
38686,164120 (2003 YK),a0164120,0.146427287051,2.86520970912,11,0.135443868916,2.86006511611,0.0109834181352,0.00514459300899
34261,       (2014 SG1),bK14S01G,0.716267792563,2.78328672071,9,0.324281927812,2.77813056648,0.391985864751,0.00515615423209
35054,  2063 Bacchus (1977 HB),a0002063,0.141283711104,2.84704802131,10,0.1701329397,2.85225723988,0.0288492285962,0.0052092185747
36197,       (2008 SX148),bK08SE8X,0.135154734318,2.84703041844,10,0.1701329397,2.85225723988,0.0349782053826,0.00522682144009
41217,       (2014 NG65),bK14N65G,0.155165827432,2.86534852636,11,0.135443868916,2.86006511611,0.0197219585158,0.00528341025221
36543,       (2010 HG20),bK10H20G,0.311558273741,2.85755565631,10,0.1701329397,2.85225723988,0.14142533404,0.00529841642286
36159,       (2008 HD2),bK08H02D,0.105456180218,2.84694379387,10,0.1701329397,2.85225723988,0.0646767594821,0.0053134460087
31731,267136 (2000 EF104),a0267136,0.294989748164,2.78344457823,9,0.324281927812,2.77813056648,0.0292921796482,0.00531401175353
36969,       (2011 YC40),bK11Y40C,0.127656998212,2.85762619691,10,0.1701329397,2.85225723988,0.0424759414888,0.005368957032
32933,       (2009 WV51),bK09W51V,0.171933948548,2.78356793628,9,0.324281927812,2.77813056648,0.152347979264,0.00543736980153
38984,       (1998 EP4),bJ98E04P,0.0992662686021,2.8655425905,11,0.135443868916,2.86006511611,0.0361776003137,0.00547747439053
37397,       (2013 RC6),bK13R06C,0.92822093912,2.84677820267,10,0.1701329397,2.85225723988,0.758087999419,0.00547903721302
39490,       (2007 CB19),bK07C19B,0.581967082212,2.86554699305,11,0.135443868916,2.86006511611,0.446523213296,0.0054818769453
38966,       (1992 BC),bJ92B00C,0.352146884354,2.86555595495,11,0.135443868916,2.86006511611,0.216703015438,0.0054908388409
32894,       (2009 UL),bK09U00L,0.678351200162,2.77263397312,9,0.324281927812,2.77813056648,0.35406927235,0.00549659335705
35171,162922 (2001 OY13),a0162922,0.155799623964,2.8467474623,10,0.1701329397,2.85225723988,0.0143333157362,0.0055097775814
37657,       (2014 JY30),bK14J30Y,0.0954621044712,2.85780431356,10,0.1701329397,2.85225723988,0.0746708352293,0.00554707367603
36949,       (2011 WP4),bK11W04P,0.0953974793759,2.8578358462,10,0.1701329397,2.85225723988,0.0747354603245,0.00557860631663
40936,       (2013 TV5),bK13T05V,0.148396709238,2.86564575276,11,0.135443868916,2.86006511611,0.012952840322,0.00558063664892
37648,       (2014 JQ2),bK14J02Q,0.171007513315,2.84666788338,10,0.1701329397,2.85225723988,0.000874573614669,0.00558935650609
40968,       (2013 VA12),bK13V12A,0.105526837768,2.85447446759,11,0.135443868916,2.86006511611,0.029917031148,0.00559064851747
37887,       (2014 XC8),bK14X08C,0.11508941894,2.84666489114,10,0.1701329397,2.85225723988,0.055043520761,0.00559234874715
39407,       (2006 HJ18),bK06H18J,0.229510235383,2.86566368652,11,0.135443868916,2.86006511611,0.094066366467,0.00559857040618
39942,       (2009 WV25),bK09W25V,0.0977411298195,2.85441684606,11,0.135443868916,2.86006511611,0.0377027390963,0.00564827005142
36585,       (2010 MH1),bK10M01H,0.5653778789,2.8465907131,10,0.1701329397,2.85225723988,0.395244939199,0.00566652678074
34958,       (2016 EL84),bK16E84L,0.205077448043,2.77243290908,9,0.324281927812,2.77813056648,0.119204479769,0.00569765739852
41063,       (2014 EH24),bK14E24H,0.141218546456,2.85431738819,11,0.135443868916,2.86006511611,0.00577467753987,0.00574772792427
39135,       (2003 DH6),bK03D06H,0.27590078274,2.85429334147,11,0.135443868916,2.86006511611,0.140456913824,0.00577177463468
35328,373579 (2002 AW11),a0373579,0.366890120984,2.84647798992,10,0.1701329397,2.85225723988,0.196757181283,0.00577924995815
39090,       (2002 FD6),bK02F06D,0.0968554922944,2.86589111194,11,0.135443868916,2.86006511611,0.0385883766215,0.00582599583206
41114,       (2014 HR184),bK14HI4R,0.521698038641,2.8542025199,11,0.135443868916,2.86006511611,0.386254169726,0.00586259621009
32955,       (2010 AO2),bK10A02O,0.595424740771,2.77220925612,9,0.324281927812,2.77813056648,0.271142812959,0.00592131035315
39580,       (2007 WJ3),bK07W03J,0.154261964963,2.8540730311,11,0.135443868916,2.86006511611,0.0188180960468,0.00599208501127
39875,       (2009 SL),bK09S00L,1.65393721752,2.85403103158,11,0.135443868916,2.86006511611,1.5184933486,0.00603408452561
35595,       (2002 LR24),bK02L24R,0.806237239989,2.85829306683,10,0.1701329397,2.85225723988,0.636104300289,0.00603582694297
39770,       (2008 YQ27),bK08Y27Q,0.359764185661,2.866103441,11,0.135443868916,2.86006511611,0.224320316745,0.00603832489211
31718,250697 (2005 QY151),a0250697,0.147318436844,2.78416896111,9,0.324281927812,2.77813056648,0.176963490968,0.00603839463682
37921,       (2015 BQ),bK15B00Q,0.413200476008,2.85830587325,10,0.1701329397,2.85225723988,0.243067536308,0.00604863336222
40578,       (2012 GE),bK12G00E,0.104487988295,2.85400943406,11,0.135443868916,2.86006511611,0.0309558806209,0.00605568204644
41586,       (2015 JD1),bK15J01D,1.10468819043,2.85398090411,11,0.135443868916,2.86006511611,0.969244321518,0.00608421200264
37920,       (2015 BF),bK15B00F,0.123932601175,2.85836824933,10,0.1701329397,2.85225723988,0.0462003385253,0.00611100944455
38644,138971 (2001 CB21),a0138971,0.116738149958,2.8661909803,11,0.135443868916,2.86006511611,0.018705718958,0.00612586419198
35174,163026 (2001 XR30),a0163026,0.268497654757,2.84610257297,10,0.1701329397,2.85225723988,0.0983647150566,0.00615466691057
32930,       (2009 WD11),bK09W11D,0.253272647895,2.78431829312,9,0.324281927812,2.77813056648,0.0710092799166,0.00618772664399
36069,       (2007 VF184),bK07VI4F,0.93994486054,2.84604540295,10,0.1701329397,2.85225723988,0.769811920839,0.00621183693039
35947,       (2006 UE64),bK06U64E,0.0990939123439,2.85849033269,10,0.1701329397,2.85225723988,0.0710390273566,0.00623309280995
34461,       (2015 DS53),bK15D53S,0.197551129527,2.78439318059,9,0.324281927812,2.77813056648,0.126730798285,0.00626261411139
36518,       (2010 FX9),bK10F09X,0.100404756022,2.85853964084,10,0.1701329397,2.85225723988,0.0697281836782,0.00628240095686
31886,429736 (2011 MB2),a0429736,0.314044081926,2.77177521902,9,0.324281927812,2.77813056648,0.0102378458865,0.00635534746173
38201,       (2015 TM21),bK15T21M,0.166815094142,2.84589244258,10,0.1701329397,2.85225723988,0.00331784555894,0.00636479730162
39045,       (2001 DG47),bK01D47G,0.693078822581,2.86645079052,11,0.135443868916,2.86006511611,0.557634953665,0.00638567440899
39132,       (2003 BM4),bK03B04M,0.238041926018,2.86647070823,11,0.135443868916,2.86006511611,0.102598057102,0.00640559212281
36286,       (2009 BE81),bK09B81E,0.718368741052,2.84585008566,10,0.1701329397,2.85225723988,0.548235801352,0.00640715422459
38429,       (2016 CB248),bK16CO8B,0.235135591139,2.8458052575,10,0.1701329397,2.85225723988,0.0650026514382,0.00645198238237
37567,       (2014 FV32),bK14F32V,0.170673630501,2.85870998889,10,0.1701329397,2.85225723988,0.000540690800974,0.00645274900231
40507,       (2012 BH86),bK12B86H,0.0889951363075,2.8665308932,11,0.135443868916,2.86006511611,0.0464487326084,0.0064657770868
38979,       (1996 TD9),bJ96T09D,0.141238647514,2.85358416409,11,0.135443868916,2.86006511611,0.00579477859845,0.00648095202362
36946,       (2011 WL2),bK11W02L,0.657031201433,2.85878121043,10,0.1701329397,2.85225723988,0.486898261733,0.00652397055058
40648,       (2012 SG32),bK12S32G,1.22885934805,2.85351275784,11,0.135443868916,2.86006511611,1.09341547914,0.00655235826541
40320,       (2011 EJ47),bK11E47J,0.121405746088,2.85344614116,11,0.135443868916,2.86006511611,0.014038122828,0.00661897494789
32671,       (2008 KC6),bK08K06C,0.181846559496,2.7847650388,9,0.324281927812,2.77813056648,0.142435368316,0.00663447231789
36899,       (2011 SC25),bK11S25C,0.574296906748,2.85895128321,10,0.1701329397,2.85225723988,0.404163967047,0.00669404333023
36100,       (2008 CQ),bK08C00Q,0.217839943028,2.85895293535,10,0.1701329397,2.85225723988,0.0477070033273,0.00669569546747
37898,       (2014 YW34),bK14Y34W,0.110428522778,2.84554974332,10,0.1701329397,2.85225723988,0.0597044169229,0.00670749656331
35981,       (2007 BX48),bK07B48X,0.29715649113,2.84552099323,10,0.1701329397,2.85225723988,0.127023551429,0.00673624664801
36018,       (2007 KV2),bK07K02V,0.4509068415,2.84545833933,10,0.1701329397,2.85225723988,0.2807739018,0.0067989005574
35781,       (2005 GD60),bK05G60D,0.302997987416,2.85909069115,10,0.1701329397,2.85225723988,0.132865047715,0.00683345126637
38526,       (2016 GX2),bK16G02X,0.808346084347,2.85912329867,10,0.1701329397,2.85225723988,0.638213144647,0.00686605878944
38947,455588 (2004 RU331),a0455588,0.99726353838,2.86694591382,11,0.135443868916,2.86006511611,0.861819669464,0.00688079771125
39819,       (2009 EF1),bK09E01F,0.105866757181,2.85312488355,11,0.135443868916,2.86006511611,0.0295771117353,0.00694023255444
39461,       (2006 WB3),bK06W03B,1.17701454958,2.86701017021,11,0.135443868916,2.86006511611,1.04157068066,0.0069450540978
31872,418896 (2009 AK15),a0418896,1.16441884212,2.77116771119,9,0.324281927812,2.77813056648,0.840136914303,0.00696285528359
37700,       (2014 MK27),bK14M27K,0.223419772023,2.8592263856,10,0.1701329397,2.85225723988,0.0532868323229,0.00696914571294
37729,       (2014 QD33),bK14Q33D,0.118660378275,2.84521689301,10,0.1701329397,2.85225723988,0.0514725614253,0.00704034687342
33243,       (2010 YC1),bK10Y01C,0.34456693841,2.77106568291,9,0.324281927812,2.77813056648,0.0202850105981,0.00706488356989
36285,       (2009 BD77),bK09B77D,0.203415415242,2.8593398826,10,0.1701329397,2.85225723988,0.0332824755412,0.00708264271985
38684,163818 (2003 RX7),a0163818,0.254072514452,2.85296085325,11,0.135443868916,2.86006511611,0.118628645536,0.0071042628614
40284,       (2011 CY3),bK11C03Y,0.128785862376,2.85292787015,11,0.135443868916,2.86006511611,0.00665800654011,0.007137245955
39036,       (2000 WL63),bK00W63L,0.314036162015,2.8672250557,11,0.135443868916,2.86006511611,0.178592293099,0.00715993959264
37071,       (2012 FU62),bK12F62U,0.78239347594,2.85950634129,10,0.1701329397,2.85225723988,0.61226053624,0.00724910140678
39082,       (2002 CY58),bK02C58Y,0.103247897056,2.86738110483,11,0.135443868916,2.86006511611,0.0321959718603,0.00731598871942
36137,       (2008 EE85),bK08E85E,0.103059728136,2.84491856746,10,0.1701329397,2.85225723988,0.0670732115642,0.00733867242597
38930,447221 (2005 UO5),a0447221,0.341883853832,2.86741024165,11,0.135443868916,2.86006511611,0.206439984916,0.00734512554445
38986,       (1998 GC1),bJ98G01C,0.150433449191,2.86748172507,11,0.135443868916,2.86006511611,0.0149895802753,0.00741660896465
38531,       (2016 GF134),bK16GD4F,0.138765608702,2.859674857,10,0.1701329397,2.85225723988,0.0313673309988,0.00741761711633
40281,       (2011 BU59),bK11B59U,0.11024159627,2.85262650893,11,0.135443868916,2.86006511611,0.0252022726461,0.00743860717448
39107,       (2002 RS129),bK02RC9S,0.123903102598,2.8675245948,11,0.135443868916,2.86006511611,0.0115407663174,0.00745947868765
38169,       (2015 RV36),bK15R36V,2.82734893049,2.85972724615,10,0.1701329397,2.85225723988,2.65721599079,0.00747000626666
39372,       (2006 BL8),bK06B08L,0.356897592566,2.86755919532,11,0.135443868916,2.86006511611,0.22145372365,0.00749407921348
36986,       (2012 BX1),bK12B01X,0.368553716822,2.85975150194,10,0.1701329397,2.85225723988,0.198420777121,0.00749426205233
37114,       (2012 LG4),bK12L04G,0.338600483172,2.84476221913,10,0.1701329397,2.85225723988,0.168467543472,0.00749502075739
31571, 16834 (1997 WU22),a0016834,0.467060568437,2.77061828001,9,0.324281927812,2.77813056648,0.142778640625,0.00751228646966
35229,260141 (2004 QT24),a0260141,0.210772228404,2.84471169348,10,0.1701329397,2.85225723988,0.0406392887039,0.00754554640345
41908,       (2016 CE32),bK16C32E,0.093554599091,2.86761696538,11,0.135443868916,2.86006511611,0.0418892698248,0.00755184926696
37188,       (2012 UU158),bK12UF8U,0.118669092176,2.84469305603,10,0.1701329397,2.85225723988,0.051463847524,0.00756418385429
36807,       (2011 EE17),bK11E17E,1.35708787436,2.84468360981,10,0.1701329397,2.85225723988,1.18695493466,0.00757363007524
36458,       (2010 AE),bK10A00E,0.188142869048,2.84465357444,10,0.1701329397,2.85225723988,0.018009929348,0.00760366543968
32738,       (2008 WA14),bK08W14A,0.210761953376,2.77047895986,9,0.324281927812,2.77813056648,0.113519974436,0.00765160661957
32463,       (2006 XE2),bK06X02E,0.564072458057,2.78579244385,9,0.324281927812,2.77813056648,0.239790530245,0.00766187737544
37149,       (2012 SJ58),bK12S58J,0.0976967712326,2.86000625146,10,0.1701329397,2.85225723988,0.0724361684679,0.00774901157978
35664,       (2003 UX26),bK03U26X,0.0989988136231,2.86001363684,10,0.1701329397,2.85225723988,0.0711341260773,0.0077563969609
40037,       (2010 GR33),bK10G33R,0.252419970161,2.86783159779,11,0.135443868916,2.86006511611,0.116976101245,0.00776648168215
32581,       (2007 YZ),bK07Y00Z,0.501302715846,2.78591432254,9,0.324281927812,2.77813056648,0.177020788034,0.00778375605933
33415,       (2011 UT20),bK11U20T,0.17546003969,2.78591767189,9,0.324281927812,2.77813056648,0.148821888122,0.00778710541511
41950,       (2016 DX30),bK16D30X,0.111615101088,2.8678719925,11,0.135443868916,2.86006511611,0.0238287678277,0.00780687638777
39922,       (2009 VS),bK09V00S,0.429818920578,2.85225497305,11,0.135443868916,2.86006511611,0.294375051662,0.00781014305804
40146,       (2010 SD),bK10S00D,0.0898076671122,2.86787908436,11,0.135443868916,2.86006511611,0.0456362018036,0.00781396824916
39697,       (2008 SQ7),bK08S07Q,0.886034004966,2.86788322379,11,0.135443868916,2.86006511611,0.75059013605,0.00781810768168
35060,  4581 Asclepius (1989 FC),a0004581,0.21286454521,2.86010156777,10,0.1701329397,2.85225723988,0.04273160551,0.00784432788721
35356,408792 (2000 GF2),a0408792,0.333676895981,2.86012052712,10,0.1701329397,2.85225723988,0.163543956281,0.00786328723365
33809,       (2013 FL9),bK13F09L,0.848249742108,2.7702230645,9,0.324281927812,2.77813056648,0.523967814296,0.00790750197681
36909,       (2011 TJ5),bK11T05J,0.100553653764,2.86019940005,10,0.1701329397,2.85225723988,0.069579285936,0.00794216016525
41583,       (2015 JJ),bK15J00J,1.25263590517,2.86801843216,11,0.135443868916,2.86006511611,1.11719203625,0.0079533160465
35187,164342 (2005 CP),a0164342,0.622908383049,2.84430299395,10,0.1701329397,2.85225723988,0.452775443349,0.00795424593442
38294,       (2015 XT128),bK15XC8T,0.199991160714,2.8602392349,10,0.1701329397,2.85225723988,0.0298582210137,0.00798199501751
39586,       (2007 XA10),bK07X10A,0.347245405345,2.85207128287,11,0.135443868916,2.86006511611,0.211801536429,0.00799383324003
41269,       (2014 SE),bK14S00E,0.240091591206,2.86810026829,11,0.135443868916,2.86006511611,0.10464772229,0.00803515218091
39850,       (2009 JR2),bK09J02R,0.319428075153,2.8681355119,11,0.135443868916,2.86006511611,0.183984206237,0.00807039579189
37135,       (2012 QG49),bK12Q49G,0.115261548965,2.8603407916,10,0.1701329397,2.85225723988,0.0548713907359,0.00808355171439
36287,       (2009 CG),bK09C00G,0.783521797775,2.86036314616,10,0.1701329397,2.85225723988,0.613388858075,0.00810590628021
39374,       (2006 BD55),bK06B55D,0.30032372394,2.86829066679,11,0.135443868916,2.86006511611,0.164879855024,0.0082255506784
37886,       (2014 XO7),bK14X07O,0.17624810521,2.84397713022,10,0.1701329397,2.85225723988,0.00611516550998,0.00828010966785
34371,       (2014 WS365),bK14Wa5S,0.493744764047,2.76981923999,9,0.324281927812,2.77813056648,0.169462836235,0.0083113264926
37597,       (2014 HD124),bK14HC4D,0.179992551258,2.86057511982,10,0.1701329397,2.85225723988,0.00985961155754,0.00831787993362
37983,       (2015 DV215),bK15DL5V,0.128043277948,2.86065517599,10,0.1701329397,2.85225723988,0.0420896617521,0.00839793610352
34245,       (2014 QN433),bK14Qh3N,0.154146615683,2.78662989526,9,0.324281927812,2.77813056648,0.170135312129,0.00849932877971
35472,       (1995 UB),bJ95U00B,0.251862397097,2.84373945096,10,0.1701329397,2.85225723988,0.081729457397,0.00851778892584
39738,       (2008 VM),bK08V00M,0.0902990115053,2.86864672849,11,0.135443868916,2.86006511611,0.0451448574105,0.00858161238378
36290,       (2009 CS1),bK09C01S,0.12449319903,2.86085166809,10,0.1701329397,2.85225723988,0.0456397406703,0.00859442820992
41923,       (2016 CM194),bK16CJ4M,0.111434287169,2.85145826875,11,0.135443868916,2.86006511611,0.0240095817464,0.00860684735768
38790,333707 (2008 YT30),a0333707,0.468848099821,2.86867916625,11,0.135443868916,2.86006511611,0.333404230905,0.00861405014238
38879,417816 (2007 FA),a0417816,0.965155352427,2.86873390758,11,0.135443868916,2.86006511611,0.829711483511,0.00866879147023
42026,       (2016 GV1),bK16G01V,0.105225085912,2.85137977769,11,0.135443868916,2.86006511611,0.0302187830042,0.00868533842204
36812,       (2011 EM40),bK11E40M,0.096488355564,2.8609545692,10,0.1701329397,2.85225723988,0.0736445841365,0.00869732932198
41700,       (2015 TG),bK15T00G,0.613925413573,2.8513661673,11,0.135443868916,2.86006511611,0.478481544657,0.00869894880532
36425,       (2009 WF),bK09W00F,0.288459989226,2.86100497547,10,0.1701329397,2.85225723988,0.118327049526,0.00874773558294
31690,175729 (1998 BB10),a0175729,0.293578232166,2.78689638074,9,0.324281927812,2.77813056648,0.030703695646,0.00876581426111
38516,       (2016 GX),bK16G00X,0.126813367036,2.84344860915,10,0.1701329397,2.85225723988,0.0433195726643,0.00880863073603
38990,       (1998 MW5),bJ98M05W,0.186277562331,2.85123636878,11,0.135443868916,2.86006511611,0.0508336934148,0.00882874732537
35319,367248 (2007 MK13),a0367248,0.839653575084,2.86110141486,10,0.1701329397,2.85225723988,0.669520635384,0.0088441749738
35581,       (2002 EC3),bK02E03C,0.111847466519,2.84341212805,10,0.1701329397,2.85225723988,0.0582854731815,0.00884511183515
41036,       (2014 BR57),bK14B57R,0.0894724427606,2.86891554736,11,0.135443868916,2.86006511611,0.0459714261553,0.0088504312506
35148,152671 (1998 HL3),a0152671,0.138096554912,2.86115322745,10,0.1701329397,2.85225723988,0.0320363847883,0.00889598756517
36000,       (2007 EN26),bK07E26N,0.126713249696,2.8433411919,10,0.1701329397,2.85225723988,0.0434196900044,0.00891604798675
39567,       (2007 VC3),bK07V03C,0.48680781846,2.85113062762,11,0.135443868916,2.86006511611,0.351363949544,0.0089344884906
40804,       (2013 EY27),bK13E27Y,0.21203857572,2.85111340756,11,0.135443868916,2.86006511611,0.0765947068038,0.00895170855355
31754,308041 (2004 TN),a0308041,0.20152500789,2.78708617907,9,0.324281927812,2.77813056648,0.122756919922,0.00895561259334
34777,       (2015 XQ1),bK15X01Q,0.760169315166,2.78719217129,9,0.324281927812,2.77813056648,0.435887387354,0.00906160481365
39054,       (2001 KU66),bK01K66U,0.427950093682,2.86921884528,11,0.135443868916,2.86006511611,0.292506224766,0.00915372917516
38610, 85236 (1993 KH),a0085236,0.156267351094,2.86925620666,11,0.135443868916,2.86006511611,0.0208234821785,0.00919109055057
41473,       (2015 DC155),bK15DF5C,0.201183338007,2.86928037201,11,0.135443868916,2.86006511611,0.0657394690914,0.00921525589919
40969,       (2013 VG13),bK13V13G,0.395702683951,2.85083506049,11,0.135443868916,2.86006511611,0.260258815035,0.00923005562393
37417,       (2013 SK20),bK13S20K,0.103547037536,2.84299733998,10,0.1701329397,2.85225723988,0.0665859021643,0.00925989990538
38044,       (2015 HM1),bK15H01M,1.34276748615,2.86153809149,10,0.1701329397,2.85225723988,1.17263454645,0.00928085160234
41027,       (2014 BR8),bK14B08R,0.249673478911,2.86934646819,11,0.135443868916,2.86006511611,0.114229609996,0.0092813520791
41816,       (2015 XP261),bK15XQ1P,0.36617780367,2.86934966667,11,0.135443868916,2.86006511611,0.230733934754,0.00928455056095
34813,       (2015 XG352),bK15XZ2G,0.364137568005,2.78744735034,9,0.324281927812,2.77813056648,0.0398556401931,0.00931678385888
34330,       (2014 UD176),bK14UH6D,0.14875057044,2.78745851685,9,0.324281927812,2.77813056648,0.175531357372,0.00932795037124
37524,       (2014 BK25),bK14B25K,0.174698147538,2.84290841752,10,0.1701329397,2.85225723988,0.00456520783743,0.00934882235982
36485,       (2010 CN19),bK10C19N,0.859001233506,2.84288899201,10,0.1701329397,2.85225723988,0.688868293805,0.00936824786829
37935,       (2015 BN311),bK15BV1N,0.407451385863,2.86163161951,10,0.1701329397,2.85225723988,0.237318446163,0.00937437962882
38886,420591 (2012 HF31),a0420591,0.132148761493,2.85068853563,11,0.135443868916,2.86006511611,0.0032951074225,0.00937658048413
32791,       (2009 DP4),bK09D04P,0.157620057833,2.78751027597,9,0.324281927812,2.77813056648,0.166661869979,0.00937970948749
41337,       (2014 UL175),bK14UH5L,0.143086072925,2.85067234292,11,0.135443868916,2.86006511611,0.00764220400877,0.00939277319296
40341,       (2011 GW9),bK11G09W,0.0898666093789,2.86948353123,11,0.135443868916,2.86006511611,0.0455772595369,0.0094184151253
34099,       (2014 HD184),bK14HI4D,1.42671695552,2.78754932185,9,0.324281927812,2.77813056648,1.10243502771,0.00941875537448
38312,       (2015 XV261),bK15XQ1V,0.361681166131,2.84283547538,10,0.1701329397,2.85225723988,0.191548226431,0.00942176449937
40593,       (2012 HH20),bK12H20H,0.180744763042,2.85059222948,11,0.135443868916,2.86006511611,0.0453008941263,0.00947288662638
